CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment
16824,16,26,460.64,2,2,2,222,Inactive
16825,39,28,775.1800000000001,3,2,3,323,Inactive
16826,51,22,341.7,3,2,2,322,Inactive
16828,93,8,128.5,4,1,1,411,Inactive
16829,157,11,197.22,4,1,1,411,Inactive
16830,39,23,325.91,3,2,2,322,Inactive
16832,184,12,199.15,5,1,1,511,Inactive
16833,1,47,1106.53,1,3,4,134,Inactive
16834,228,24,413.46,5,2,2,522,Inactive
16835,128,10,180.85,4,1,1,411,Inactive
16836,40,11,251.87,3,1,2,312,Inactive
16837,31,165,3170.98,2,5,5,255,Potential Loyalists
16838,197,25,588.85,5,2,3,523,Inactive
16839,9,266,16594.35,1,5,5,155,Inactive
16841,37,116,1869.82,3,4,4,344,Consistent Buyers
16842,101,63,1264.19,4,4,4,444,VIP
16843,43,378,10196.57,3,5,5,355,Consistent Buyers
16846,50,11,214.32,3,1,1,311,Inactive
16847,43,12,193.44,3,1,1,311,Inactive
16848,53,14,281.42,3,2,2,322,Inactive
16849,187,8,124.57,5,1,1,511,Inactive
16850,334,19,332.41,5,2,2,522,Inactive
16851,4,20,342.45,1,2,2,122,Inactive
16852,10,9,144.91000000000003,1,1,1,111,Inactive
16855,24,19,328.4,2,2,2,222,Inactive
16856,15,2,35.400000000000006,2,1,1,211,Inactive
16858,369,10,375.69000000000005,5,1,2,512,Inactive
16859,145,52,747.81,4,3,3,433,Potential Loyalists
16861,60,6,173.76,3,1,1,311,Inactive
16863,31,26,502.8,2,2,3,223,Inactive
16866,141,11,207.73999999999998,4,1,1,411,Inactive
16869,23,127,817.12,2,5,3,253,Potential Loyalists
16871,22,137,2812.34,2,5,5,255,Potential Loyalists
16872,77,7,680.02,4,1,3,413,Inactive
16873,5,279,7123.62,1,5,5,155,Inactive
16875,67,112,2095.53,3,4,5,345,Consistent Buyers
16877,12,156,846.62,1,5,3,153,Inactive
16878,84,3,13.3,4,1,1,411,Inactive
16880,31,174,1491.43,2,5,4,254,Potential Loyalists
16881,67,1,432.0,3,1,2,312,Inactive
16882,67,39,705.12,3,3,3,333,Potential Loyalists
16883,187,37,272.48,5,3,2,532,Potential Loyalists
16884,38,26,429.84000000000003,3,2,2,322,Inactive
16885,15,96,450.41,2,4,2,242,Potential Loyalists
16887,35,36,192.32999999999998,3,3,1,331,Inactive
16889,195,135,1578.67,5,5,4,554,VIP
16891,2,186,742.43,1,5,3,153,Inactive
16892,1,97,518.19,1,4,3,143,Inactive
16893,367,45,145.93,5,3,1,531,Inactive
16895,65,62,202.27,3,4,1,341,Inactive
16897,299,37,289.78,5,3,2,532,Potential Loyalists
16898,26,157,501.03,2,5,3,253,Potential Loyalists
16899,8,123,1271.06,1,5,4,154,Inactive
16900,17,79,887.11,2,4,3,243,Potential Loyalists
16902,116,44,1706.88,4,3,4,434,Potential Loyalists
16903,29,56,363.2,2,3,2,232,Potential Loyalists
16904,4,665,3653.75,1,5,5,155,Inactive
16905,5,199,3037.6,1,5,5,155,Inactive
16906,82,86,559.59,4,4,3,443,Consistent Buyers
16907,29,140,928.76,2,5,3,253,Potential Loyalists
16909,72,18,379.14,3,2,2,322,Inactive
16910,4,545,1508.96,1,5,4,154,Inactive
16912,29,100,2555.58,2,4,5,245,Potential Loyalists
16913,290,8,113.44,5,1,1,511,Inactive
16914,36,30,183.76,3,3,1,331,Inactive
16915,9,57,621.6800000000001,1,4,3,143,Inactive
16916,24,136,562.41,2,5,3,253,Potential Loyalists
16917,277,9,391.52,5,1,2,512,Inactive
16918,50,128,1068.82,3,5,4,354,Consistent Buyers
16919,156,326,2592.25,4,5,5,455,VIP
16921,61,55,154.18,3,3,1,331,Inactive
16923,12,626,7069.08,1,5,5,155,Inactive
16924,21,81,829.89,2,4,3,243,Potential Loyalists
16926,371,14,230.25,5,2,1,521,Inactive
16927,116,6,543.05,4,1,3,413,Inactive
16928,80,204,2814.7,4,5,5,455,VIP
16929,4,77,1295.39,1,4,4,144,Inactive
16930,26,53,378.89,2,3,2,232,Potential Loyalists
16931,5,886,4554.87,1,5,5,155,Inactive
16932,53,48,150.23000000000002,3,3,1,331,Inactive
16933,1,44,563.23,1,3,3,133,Inactive
16934,55,61,931.03,3,4,3,343,Consistent Buyers
16936,26,56,261.9,2,3,2,232,Potential Loyalists
16938,9,235,2711.6800000000003,1,5,5,155,Inactive
16940,52,305,3049.88,3,5,5,355,Consistent Buyers
16942,13,277,1904.99,1,5,4,154,Inactive
16943,212,33,816.73,5,3,3,533,Potential Loyalists
16945,22,249,4345.5,2,5,5,255,Potential Loyalists
16947,236,21,406.48,5,2,2,522,Inactive
16948,139,19,435.02,4,2,2,422,Inactive
16949,4,60,1286.27,1,4,4,144,Inactive
16950,57,42,1178.56,3,3,4,334,Potential Loyalists
16951,135,86,1277.75,4,4,4,444,VIP
16952,109,16,167.61,4,2,1,421,Inactive
16953,30,1,20.8,2,1,1,211,Inactive
16954,1,54,2085.08,1,3,5,135,Inactive
16955,185,25,518.67,5,2,3,523,Inactive
16956,18,16,308.74,2,2,2,222,Inactive
16957,239,16,416.64,5,2,2,522,Inactive
16959,87,7,117.35000000000001,4,1,1,411,Inactive
16960,39,101,507.05,3,4,3,343,Consistent Buyers
16961,116,14,234.17,4,2,1,421,Inactive
16963,187,7,110.55000000000001,5,1,1,511,Inactive
16965,227,26,201.19,5,2,1,521,Inactive
16966,8,28,2154.97,1,2,5,125,Inactive
16967,189,21,319.02,5,2,2,522,Inactive
16968,4,31,439.43,1,3,2,132,Inactive
16969,39,42,650.41,3,3,3,333,Potential Loyalists
16971,38,41,357.21,3,3,2,332,Potential Loyalists
16976,267,2,251.51999999999998,5,1,2,512,Inactive
16978,78,39,344.33,4,3,2,432,Potential Loyalists
16979,4,89,1852.0,1,4,4,144,Inactive
16980,255,81,1028.46,5,4,4,544,VIP
16982,61,22,384.06,3,2,2,322,Inactive
16983,13,143,1905.87,1,5,4,154,Inactive
16984,88,400,4459.52,4,5,5,455,VIP
16985,17,120,5464.12,2,5,5,255,Potential Loyalists
16986,30,3,1873.2,2,1,4,214,Inactive
16987,3,128,1616.8,1,5,4,154,Inactive
16988,5,7,126.12,1,1,1,111,Inactive
16989,7,12,1133.25,1,1,4,114,Inactive
16990,219,1,179.0,5,1,1,511,Inactive
16992,11,93,1614.31,1,4,4,144,Inactive
16996,30,37,1456.96,2,3,4,234,Potential Loyalists
16997,288,12,702.0,5,1,3,513,Inactive
16998,150,4,295.0,4,1,2,412,Inactive
16999,23,23,484.82,2,2,2,222,Inactive
17001,1,169,3989.57,1,5,5,155,Inactive
17002,86,49,1493.73,4,3,4,434,Potential Loyalists
17004,46,43,1312.1399999999999,3,3,4,334,Potential Loyalists
17006,5,44,781.78,1,3,3,133,Inactive
17007,51,52,889.9300000000001,3,3,3,333,Potential Loyalists
17010,18,11,195.36,2,1,1,211,Inactive
17011,30,15,270.9,2,2,2,222,Inactive
17014,8,72,583.4300000000001,1,4,3,143,Inactive
17015,29,214,1838.6100000000001,2,5,4,254,Potential Loyalists
17017,3,252,8694.26,1,5,5,155,Inactive
17018,41,16,920.1,3,2,3,323,Inactive
17019,11,228,1258.08,1,5,4,154,Inactive
17022,31,7,71.0,2,1,1,211,Inactive
17024,45,3,95.85,3,1,1,311,Inactive
17025,61,9,357.77,3,1,2,312,Inactive
17026,185,4,154.82999999999998,5,1,1,511,Inactive
17027,79,148,877.5600000000001,4,5,3,453,Consistent Buyers
17029,111,2,716.0,4,1,3,413,Inactive
17030,64,11,146.87,3,1,1,311,Inactive
17031,12,22,380.35,1,2,2,122,Inactive
17033,86,28,1030.14,4,2,4,424,Inactive
17034,16,30,745.52,2,3,3,233,Potential Loyalists
17035,246,28,433.53000000000003,5,2,2,522,Inactive
17037,88,75,1267.32,4,4,4,444,VIP
17038,30,22,112.4,2,2,1,221,Inactive
17040,138,15,449.73,4,2,2,422,Inactive
17041,27,69,1071.49,2,4,4,244,Potential Loyalists
17042,3,97,1036.58,1,4,4,144,Inactive
17043,32,102,1735.18,2,4,4,244,Potential Loyalists
17044,25,6,948.48,2,1,4,214,Inactive
17045,113,22,339.44,4,2,2,422,Inactive
17046,157,22,642.02,4,2,3,423,Inactive
17047,85,65,1100.9,4,4,4,444,VIP
17048,118,43,925.35,4,3,3,433,Potential Loyalists
17049,3,317,5655.03,1,5,5,155,Inactive
17050,96,308,3185.64,4,5,5,455,VIP
17051,194,42,240.89000000000001,5,3,1,531,Inactive
17052,28,83,399.09,2,4,2,242,Potential Loyalists
17053,131,13,498.48,4,1,3,413,Inactive
17054,28,83,1356.33,2,4,4,244,Potential Loyalists
17058,82,62,1179.89,4,4,4,444,VIP
17059,30,514,3080.39,2,5,5,255,Potential Loyalists
17060,266,5,234.24,5,1,1,511,Inactive
17061,74,99,5232.2300000000005,4,4,5,445,VIP
17062,314,69,533.33,5,4,3,543,Consistent Buyers
17063,21,78,1461.14,2,4,4,244,Potential Loyalists
17064,59,61,855.45,3,4,3,343,Consistent Buyers
17068,12,296,4552.14,1,5,5,155,Inactive
17069,28,143,2709.7000000000003,2,5,5,255,Potential Loyalists
17070,114,62,304.24,4,4,2,442,Potential Loyalists
17071,28,140,2429.03,2,5,5,255,Potential Loyalists
17073,18,174,1446.09,2,5,4,254,Potential Loyalists
17075,18,77,834.12,2,4,3,243,Potential Loyalists
17076,36,25,841.0799999999999,3,2,3,323,Inactive
17078,36,28,378.2,3,2,2,322,Inactive
17079,78,2,118.80000000000001,4,1,1,411,Inactive
17080,22,8,287.62,2,1,2,212,Inactive
17081,25,63,288.91,2,4,2,242,Potential Loyalists
17082,33,81,2003.85,2,4,4,244,Potential Loyalists
17083,109,52,1405.78,4,3,4,434,Potential Loyalists
17084,35,149,2747.9900000000002,3,5,5,355,Consistent Buyers
17085,123,186,1562.4,4,5,4,454,VIP
17086,7,96,2050.08,1,4,4,144,Inactive
17088,28,115,1991.01,2,4,4,244,Potential Loyalists
17090,4,61,1974.65,1,4,4,144,Inactive
17091,3,195,3827.76,1,5,5,155,Inactive
17092,50,124,1774.03,3,5,4,354,Consistent Buyers
17094,322,14,302.0,5,2,2,522,Inactive
17095,23,74,1324.16,2,4,4,244,Potential Loyalists
17096,15,48,1022.13,2,3,4,234,Potential Loyalists
17097,2,211,954.42,1,5,4,154,Inactive
17100,18,65,971.74,2,4,4,244,Potential Loyalists
17101,10,42,1621.73,1,3,4,134,Inactive
17102,262,1,25.5,5,1,1,511,Inactive
17105,159,90,665.78,4,4,3,443,Consistent Buyers
17107,33,416,10797.48,2,5,5,255,Potential Loyalists
17109,29,116,881.29,2,4,3,243,Potential Loyalists
17110,165,12,163.29999999999998,4,1,1,411,Inactive
17111,47,29,231.61,3,3,1,331,Inactive
17114,6,123,801.12,1,5,3,153,Inactive
17115,8,39,837.5,1,3,3,133,Inactive
17117,288,9,116.19999999999999,5,1,1,511,Inactive
17118,318,10,157.02,5,1,1,511,Inactive
17119,3,35,606.91,1,3,3,133,Inactive
17120,233,18,307.46,5,2,2,522,Inactive
17122,119,7,138.32,4,1,1,411,Inactive
17123,162,9,345.29999999999995,4,1,2,412,Inactive
17124,185,31,294.24,5,3,2,532,Potential Loyalists
17125,50,35,230.5,3,3,1,331,Inactive
17126,152,248,989.45,4,5,4,454,VIP
17128,335,14,157.09,5,2,1,521,Inactive
17131,5,134,2463.17,1,5,5,155,Inactive
17133,16,27,4892.240000000001,2,2,5,225,Inactive
17134,107,23,413.2,4,2,2,422,Inactive
17135,16,52,1139.73,2,3,4,234,Potential Loyalists
17138,276,24,380.5,5,2,2,522,Inactive
17139,16,477,10650.77,2,5,5,255,Potential Loyalists
17140,247,18,454.12,5,2,2,522,Inactive
17142,239,15,579.0,5,2,3,523,Inactive
17144,1,48,984.57,1,3,4,134,Inactive
17146,106,35,749.78,4,3,3,433,Potential Loyalists
17147,23,81,1714.59,2,4,4,244,Potential Loyalists
17148,52,9,124.88,3,1,1,311,Inactive
17152,195,14,1689.5,5,2,4,524,Inactive
17153,24,14,213.78,2,2,1,221,Inactive
17154,75,23,329.34,4,2,2,422,Inactive
17155,18,20,251.70000000000002,2,2,2,222,Inactive
17157,8,13,319.0,1,1,2,112,Inactive
17158,32,67,1266.97,2,4,4,244,Potential Loyalists
17159,22,101,1538.88,2,4,4,244,Potential Loyalists
17160,31,229,3518.03,2,5,5,255,Potential Loyalists
17162,29,104,1715.46,2,4,4,244,Potential Loyalists
17163,22,5,293.1,2,1,2,212,Inactive
17164,33,144,2467.35,2,5,5,255,Potential Loyalists
17165,284,10,158.68,5,1,1,511,Inactive
17166,39,12,206.34,3,1,1,311,Inactive
17169,58,54,835.78,3,3,3,333,Potential Loyalists
17171,289,16,224.91,5,2,1,521,Inactive
17172,79,15,317.76,4,2,2,422,Inactive
17173,5,86,3766.6,1,4,5,145,Inactive
17174,218,4,59.9,5,1,1,511,Inactive
17175,44,63,1443.69,3,4,4,344,Consistent Buyers
17176,202,15,306.13,5,2,2,522,Inactive
17179,178,80,711.79,4,4,3,443,Consistent Buyers
17180,56,125,783.97,3,5,3,353,Consistent Buyers
17181,57,23,239.92000000000002,3,2,1,321,Inactive
17183,8,73,3347.31,1,4,5,145,Inactive
17186,47,2,144.0,3,1,1,311,Inactive
17187,227,10,203.95,5,1,1,511,Inactive
17188,11,84,2474.23,1,4,5,145,Inactive
17189,106,60,383.75,4,4,2,442,Potential Loyalists
17190,59,19,444.74,3,2,2,322,Inactive
17191,28,236,2093.68,2,5,5,255,Potential Loyalists
17193,36,32,1699.3000000000002,3,3,4,334,Potential Loyalists
17194,274,29,262.62,5,3,2,532,Potential Loyalists
17197,30,29,1013.01,2,3,4,234,Potential Loyalists
17198,24,96,692.22,2,4,3,243,Potential Loyalists
17201,54,38,289.78,3,3,2,332,Potential Loyalists
17203,36,148,3560.08,3,5,5,355,Consistent Buyers
17204,175,57,1564.56,4,4,4,444,VIP
17205,54,13,384.08,3,1,2,312,Inactive
17206,53,7,204.24,3,1,1,311,Inactive
17211,27,211,2317.2200000000003,2,5,5,255,Potential Loyalists
17212,253,4,226.85,5,1,1,511,Inactive
17213,40,157,2781.23,3,5,5,355,Consistent Buyers
17214,60,101,1059.1200000000001,3,4,4,344,Consistent Buyers
17217,234,9,113.5,5,1,1,511,Inactive
17218,4,271,1951.97,1,5,4,154,Inactive
17219,32,25,114.23,2,2,1,221,Inactive
17220,24,467,3187.55,2,5,5,255,Potential Loyalists
17221,7,62,334.48,1,4,2,142,Inactive
17222,65,27,328.65,3,2,2,322,Inactive
17223,310,48,416.89,5,3,2,532,Potential Loyalists
17226,309,21,393.49,5,2,2,522,Inactive
17227,19,47,939.32,2,3,4,234,Potential Loyalists
17228,16,208,1906.09,2,5,4,254,Potential Loyalists
17229,96,47,318.76,4,3,2,432,Potential Loyalists
17230,264,69,3638.41,5,4,5,545,VIP
17231,12,531,3124.72,1,5,5,155,Inactive
17232,3,35,417.77,1,3,2,132,Inactive
17233,35,25,190.88,3,2,1,321,Inactive
17234,183,14,149.89000000000001,5,2,1,521,Inactive
17235,25,29,550.06,2,3,3,233,Potential Loyalists
17236,13,105,916.13,1,4,3,143,Inactive
17237,11,19,314.69,1,2,2,122,Inactive
17238,3,555,3719.1,1,5,5,155,Inactive
17239,313,15,382.5,5,2,2,522,Inactive
17242,108,40,1135.04,4,3,4,434,Potential Loyalists
17243,1,387,8540.05,1,5,5,155,Inactive
17244,53,31,954.9,3,3,4,334,Potential Loyalists
17245,205,9,171.45,5,1,1,511,Inactive
17247,15,54,280.09000000000003,2,3,2,232,Potential Loyalists
17248,120,69,318.65,4,4,2,442,Potential Loyalists
17250,4,56,381.97,1,3,2,132,Inactive
17251,363,37,269.83,5,3,2,532,Potential Loyalists
17252,117,86,348.91,4,4,2,442,Potential Loyalists
17253,18,18,178.26,2,2,1,221,Inactive
17254,5,111,271.19,1,4,2,142,Inactive
17255,41,74,291.48,3,4,2,342,Potential Loyalists
17256,107,16,240.0,4,2,1,421,Inactive
17259,148,116,581.23,4,4,3,443,Consistent Buyers
17262,52,12,1253.3600000000001,3,1,4,314,Inactive
17263,208,23,63.440000000000005,5,2,1,521,Inactive
17265,139,122,550.01,4,5,3,453,Consistent Buyers
17266,2,73,296.58,1,4,2,142,Inactive
17267,127,37,317.2,4,3,2,432,Potential Loyalists
17268,108,6,763.64,4,1,3,413,Inactive
17272,42,114,2148.63,3,4,5,345,Consistent Buyers
17274,35,25,107.82,3,2,1,321,Inactive
17277,228,69,1065.3500000000001,5,4,4,544,VIP
17278,241,15,246.04,5,2,1,521,Inactive
17279,58,9,187.82999999999998,3,1,1,311,Inactive
17282,130,89,1685.46,4,4,4,444,VIP
17284,60,291,1647.48,3,5,4,354,Consistent Buyers
17286,22,44,151.37,2,3,1,231,Inactive
17287,26,122,1049.06,2,5,4,254,Potential Loyalists
17288,9,140,1417.63,1,5,4,154,Inactive
17289,32,104,931.02,2,4,3,243,Potential Loyalists
17290,4,96,513.01,1,4,3,143,Inactive
17291,308,1,550.8000000000001,5,1,3,513,Inactive
17293,8,132,1854.06,1,5,4,154,Inactive
17295,29,68,547.0,2,4,3,243,Potential Loyalists
17297,17,49,128.18,2,3,1,231,Inactive
17298,101,30,498.42,4,3,3,433,Potential Loyalists
17299,12,55,656.61,1,3,3,133,Inactive
17301,21,59,163.24,2,4,1,241,Inactive
17302,15,79,1135.63,2,4,4,244,Potential Loyalists
17303,361,53,250.04,5,3,2,532,Potential Loyalists
17306,11,66,8631.31,1,4,5,145,Inactive
17309,95,12,82.75,4,1,1,411,Inactive
17311,78,55,1384.85,4,3,4,434,Potential Loyalists
17312,139,14,644.3,4,2,3,423,Inactive
17313,31,24,2328.84,2,2,5,225,Inactive
17314,25,131,2527.92,2,5,5,255,Potential Loyalists
17315,2,471,6281.23,1,5,5,155,Inactive
17317,46,9,2600.34,3,1,5,315,Inactive
17320,100,73,1200.6200000000001,4,4,4,444,VIP
17321,8,99,657.16,1,4,3,143,Inactive
17323,15,195,906.52,2,5,3,253,Potential Loyalists
17324,18,49,986.48,2,3,4,234,Potential Loyalists
17325,280,6,96.8,5,1,1,511,Inactive
17329,14,33,523.11,2,3,3,233,Potential Loyalists
17330,23,6,363.9,2,1,2,212,Inactive
17331,124,1,175.2,4,1,1,411,Inactive
17333,86,28,494.25,4,2,3,423,Inactive
17334,302,11,307.02,5,1,2,512,Inactive
17337,151,521,1981.06,4,5,4,454,VIP
17338,17,721,6493.54,2,5,5,255,Potential Loyalists
17339,94,9,243.36,4,1,1,411,Inactive
17340,30,407,12353.29,2,5,5,255,Potential Loyalists
17341,157,157,682.29,4,5,3,453,Consistent Buyers
17343,355,17,193.64,5,2,1,521,Inactive
17344,46,31,157.62,3,3,1,331,Inactive
17345,15,83,519.6899999999999,2,4,3,243,Potential Loyalists
17346,4,483,2622.88,1,5,5,155,Inactive
17347,86,1,228.96,4,1,1,411,Inactive
17348,15,213,1156.6,2,5,4,254,Potential Loyalists
17349,179,8,98.25,4,1,1,411,Inactive
17350,8,70,1281.32,1,4,4,144,Inactive
17351,36,27,587.15,3,2,3,323,Inactive
17353,129,8,1740.0,4,1,4,414,Inactive
17354,51,16,1393.06,3,2,4,324,Inactive
17356,312,19,178.22,5,2,1,521,Inactive
17357,24,44,384.39,2,3,2,232,Potential Loyalists
17358,303,58,360.81,5,4,2,542,Potential Loyalists
17359,11,15,127.86,1,2,1,121,Inactive
17360,17,125,568.24,2,5,3,253,Potential Loyalists
17361,49,29,488.2,3,3,3,333,Potential Loyalists
17362,239,35,312.23,5,3,2,532,Potential Loyalists
17364,1,406,4462.68,1,5,5,155,Inactive
17365,13,465,4767.36,1,5,5,155,Inactive
17367,238,33,167.55,5,3,1,531,Inactive
17368,23,107,1878.87,2,4,4,244,Potential Loyalists
17370,73,33,446.18,4,3,2,432,Potential Loyalists
17371,17,86,418.4,2,4,2,242,Potential Loyalists
17372,41,251,1337.18,3,5,4,354,Consistent Buyers
17373,40,57,646.92,3,4,3,343,Consistent Buyers
17374,219,28,495.77,5,2,3,523,Inactive
17375,199,69,400.1,5,4,2,542,Potential Loyalists
17376,71,24,203.2,3,2,1,321,Inactive
17377,24,404,4058.32,2,5,5,255,Potential Loyalists
17379,11,78,389.71999999999997,1,4,2,142,Inactive
17381,9,109,20275.61,1,4,5,145,Inactive
17382,65,2,65.4,3,1,1,311,Inactive
17383,4,49,193.39000000000001,1,3,1,131,Inactive
17384,19,15,336.4,2,2,2,222,Inactive
17385,15,45,256.11,2,3,2,232,Potential Loyalists
17386,8,28,2686.42,1,2,5,125,Inactive
17387,20,76,746.81,2,4,3,243,Potential Loyalists
17388,78,15,1259.56,4,2,4,424,Inactive
17389,1,213,31833.68,1,5,5,155,Inactive
17391,164,3,508.8,4,1,3,413,Inactive
17392,307,56,417.27,5,3,2,532,Potential Loyalists
17394,219,4,203.86999999999998,5,1,1,511,Inactive
17396,39,27,7330.8,3,2,5,325,Inactive
17397,22,89,681.41,2,4,3,243,Potential Loyalists
17398,115,38,653.38,4,3,3,433,Potential Loyalists
17400,126,206,2097.84,4,5,5,455,VIP
17402,5,59,2633.85,1,4,5,145,Inactive
17403,36,32,263.92,3,3,2,332,Potential Loyalists
17404,4,198,31906.82,1,5,5,155,Inactive
17405,1,82,1031.41,1,4,4,144,Inactive
17406,333,111,2184.42,5,4,5,545,VIP
17408,163,2,32.65,4,1,1,411,Inactive
17409,185,13,771.85,5,1,3,513,Inactive
17410,16,64,1214.72,2,4,4,244,Potential Loyalists
17411,12,41,778.94,1,3,3,133,Inactive
17412,3,66,1258.06,1,4,4,144,Inactive
17414,44,6,778.0,3,1,3,313,Inactive
17415,80,14,507.84,4,2,3,423,Inactive
17416,30,269,6893.42,2,5,5,255,Potential Loyalists
17418,42,30,463.46000000000004,3,3,2,332,Potential Loyalists
17419,11,206,4226.57,1,5,5,155,Inactive
17420,50,30,598.83,3,3,3,333,Potential Loyalists
17422,16,117,1979.37,2,4,4,244,Potential Loyalists
17423,46,26,698.41,3,2,3,323,Inactive
17425,19,43,759.17,2,3,3,233,Potential Loyalists
17426,8,271,5037.26,1,5,5,155,Inactive
17427,72,2,100.8,3,1,1,311,Inactive
17428,1,328,17256.85,1,5,5,155,Inactive
17429,128,39,524.9200000000001,4,3,3,433,Potential Loyalists
17430,33,14,265.76,2,2,2,222,Inactive
17431,313,43,403.3,5,3,2,532,Potential Loyalists
17432,18,48,365.76,2,3,2,232,Potential Loyalists
17433,88,54,303.15999999999997,4,3,2,432,Potential Loyalists
17434,2,134,2373.82,1,5,5,155,Inactive
17436,2,9,216.29999999999998,1,1,1,111,Inactive
17438,254,17,388.45000000000005,5,2,2,522,Inactive
17440,157,5,186.42000000000002,4,1,1,411,Inactive
17442,37,135,2248.56,3,5,5,355,Consistent Buyers
17443,220,1,534.24,5,1,3,513,Inactive
17444,148,135,2940.04,4,5,5,455,VIP
17446,177,9,120.9,4,1,1,411,Inactive
17447,40,36,541.53,3,3,3,333,Potential Loyalists
17449,2,276,2519.21,1,5,5,155,Inactive
17450,8,336,194390.79,1,5,5,155,Inactive
17451,1,100,1721.4,1,4,4,144,Inactive
17453,18,19,486.71999999999997,2,2,2,222,Inactive
17454,192,61,517.53,5,4,3,543,Consistent Buyers
17455,204,8,131.7,5,1,1,511,Inactive
17456,365,17,249.86,5,2,2,522,Inactive
17457,127,19,1737.7,4,2,4,424,Inactive
17458,15,54,316.5,2,3,2,232,Potential Loyalists
17459,43,111,657.3,3,4,3,343,Consistent Buyers
17460,94,29,622.4300000000001,4,3,3,433,Potential Loyalists
17461,23,106,735.82,2,4,3,243,Potential Loyalists
17462,60,27,675.69,3,2,3,323,Inactive
17463,16,208,1875.86,2,5,4,254,Potential Loyalists
17464,158,9,289.96000000000004,4,1,2,412,Inactive
17466,10,41,763.28,1,3,3,133,Inactive
17468,10,5,137.0,1,1,1,111,Inactive
17469,16,88,1870.97,2,4,4,244,Potential Loyalists
17470,45,78,1125.07,3,4,4,344,Consistent Buyers
17472,191,174,697.54,5,5,3,553,Consistent Buyers
17475,79,14,194.37,4,2,1,421,Inactive
17480,78,29,511.82,4,3,3,433,Potential Loyalists
17481,4,82,1255.59,1,4,4,144,Inactive
17483,65,21,414.04,3,2,2,322,Inactive
17486,261,24,396.87,5,2,2,522,Inactive
17489,59,29,376.64,3,3,2,332,Potential Loyalists
17490,1,76,2092.32,1,4,5,145,Inactive
17491,1,109,3558.87,1,4,5,145,Inactive
17492,248,12,374.57,5,1,2,512,Inactive
17495,8,27,497.56,1,2,3,123,Inactive
17496,359,10,271.05,5,1,2,512,Inactive
17498,76,17,272.22,4,2,2,422,Inactive
17499,290,40,622.88,5,3,3,533,Potential Loyalists
17500,17,5,1138.0,2,1,4,214,Inactive
17501,221,18,288.6,5,2,2,522,Inactive
17502,9,28,689.1,1,2,3,123,Inactive
17503,3,38,558.96,1,3,3,133,Inactive
17504,206,127,2997.0299999999997,5,5,5,555,VIP
17505,162,52,1145.84,4,3,4,434,Potential Loyalists
17506,76,14,302.2,4,2,2,422,Inactive
17507,262,88,605.58,5,4,3,543,Consistent Buyers
17508,281,22,387.31,5,2,2,522,Inactive
17509,58,364,6083.64,3,5,5,355,Consistent Buyers
17510,25,20,308.48,2,2,2,222,Inactive
17511,3,963,91062.38,1,5,5,155,Inactive
17512,29,105,2924.9900000000002,2,4,5,245,Potential Loyalists
17513,72,6,513.2,3,1,3,313,Inactive
17514,128,40,208.65,4,3,1,431,Inactive
17515,31,87,639.02,2,4,3,243,Potential Loyalists
17516,15,135,764.88,2,5,3,253,Potential Loyalists
17517,309,11,153.94,5,1,1,511,Inactive
17519,17,82,1844.02,2,4,4,244,Potential Loyalists
17520,54,30,546.81,3,3,3,333,Potential Loyalists
17521,30,45,723.2099999999999,2,3,3,233,Potential Loyalists
17522,2,73,1070.71,1,4,4,144,Inactive
17523,11,33,652.74,1,3,3,133,Inactive
17524,361,6,145.0,5,1,1,511,Inactive
17525,360,9,422.70000000000005,5,1,2,512,Inactive
17526,5,19,1195.8999999999999,1,2,4,124,Inactive
17527,54,47,939.37,3,3,4,334,Potential Loyalists
17528,1,253,3628.5,1,5,5,155,Inactive
17530,1,390,2367.12,1,5,5,155,Inactive
17531,190,14,296.7,5,2,2,522,Inactive
17534,54,9,223.36,3,1,1,311,Inactive
17535,280,13,164.4,5,1,1,511,Inactive
17536,177,3,76.5,4,1,1,411,Inactive
17537,30,74,887.67,2,4,3,243,Potential Loyalists
17538,26,9,98.42,2,1,1,211,Inactive
17540,25,25,578.9,2,2,3,223,Inactive
17542,270,25,170.75,5,2,1,521,Inactive
17545,43,141,642.32,3,5,3,353,Consistent Buyers
17548,234,5,103.3,5,1,1,511,Inactive
17549,24,6,148.86,2,1,1,211,Inactive
17550,197,42,267.16,5,3,2,532,Potential Loyalists
17551,359,39,290.34,5,3,2,532,Potential Loyalists
17552,60,49,930.41,3,3,3,333,Potential Loyalists
17553,130,2,1487.6,4,1,4,414,Inactive
17554,1,88,1952.45,1,4,4,144,Inactive
17555,20,105,480.31,2,4,2,242,Potential Loyalists
17556,206,6,157.9,5,1,1,511,Inactive
17557,14,34,541.46,2,3,3,233,Potential Loyalists
17560,95,27,854.95,4,2,3,423,Inactive
17561,19,45,165.12,2,3,1,231,Inactive
17562,14,63,1122.38,2,4,4,244,Potential Loyalists
17564,24,49,454.01,2,3,2,232,Potential Loyalists
17566,8,142,869.77,1,5,3,153,Inactive
17567,7,165,4331.48,1,5,5,155,Inactive
17569,332,29,344.14,5,3,2,532,Potential Loyalists
17571,50,271,1425.67,3,5,4,354,Consistent Buyers
17572,71,12,226.75000000000003,3,1,1,311,Inactive
17573,29,25,380.6,2,2,2,222,Inactive
17574,243,8,185.65,5,1,1,511,Inactive
